binID	CADD
enhancers::chr9:75546400-75549800::chr9-75549244-75549515::chr9-75549244-75549515	2.9015
enhancers::chr9:75553800-75555600::chr9-75553920-75554173::chr9-75553920-75554173	2.303
enhancers::chr9:75558600-75562800::chr9-75559014-75559297::chr9-75559014-75559297	0.905
enhancers::chr9:75558600-75562800::chr9-75559977-75560285::chr9-75559977-75560285	3.984333333
enhancers::chr9:75558600-75562800::chr9-75560339-75560747::chr9-75560339-75560747	1.688
enhancers::chr9:75593200-75594600::chr9-75593631-75594066::chr9-75593631-75594066	12.3165
enhancers::chr9:75596400-75603400::chr9-75596400-75596737::chr9-75596400-75596737	2.30875
enhancers::chr9:75596400-75603400::chr9-75597087-75597364::chr9-75597087-75597364	3.168
enhancers::chr9:75596400-75603400::chr9-75599935-75600346::chr9-75599935-75600346	7.38
enhancers::chr9:75596400-75603400::chr9-75600492-75601061::chr9-75600492-75601061	3.583571429
enhancers::chr9:75596400-75603400::chr9-75601449-75601768::chr9-75601449-75601768	0.7
enhancers::chr9:7560600-7561800::chr9-7560768-7561405::chr9-7560768-7561405	8.815416667
enhancers::chr9:75610200-75612800::chr9-75610200-75610731::chr9-75610200-75610731	1.0152
enhancers::chr9:75610200-75612800::chr9-75611122-75611388::chr9-75611122-75611388	4.904
enhancers::chr9:75610200-75612800::chr9-75611626-75612041::chr9-75611626-75612041	2.60125
enhancers::chr9:75622000-75623000::chr9-75622032-75622276::chr9-75622032-75622276	2.896
enhancers::chr9:75622000-75623000::chr9-75622883-75623000::chr9-75622883-75623000	2.1955
enhancers::chr9:75625000-75625600::chr9-75625000-75625161::chr9-75625000-75625161	7.3255
enhancers::chr9:75637200-75639400::chr9-75637331-75637586::chr9-75637331-75637586	1.0925
enhancers::chr9:75652200-75653000::chr9-75652608-75652780::chr9-75652608-75652780	0.735
enhancers::chr9:75681400-75682400::chr9-75682113-75682267::chr9-75682113-75682267	3.273
enhancers::chr9:75688400-75690800::chr9-75688597-75688870::chr9-75688597-75688870	3.206666667
enhancers::chr9:75688400-75690800::chr9-75689241-75689559::chr9-75689241-75689559	4.3215
enhancers::chr9:75697400-75699400::chr9-75697400-75697794::chr9-75697400-75697794	2.094666667
enhancers::chr9:75697400-75699400::chr9-75698041-75698394::chr9-75698041-75698394	6.006
enhancers::chr9:75707200-75708000::chr9-75707200-75707312::chr9-75707200-75707312	1.669
enhancers::chr9:75708400-75709200::chr9-75709008-75709178::chr9-75709008-75709178	4.133
enhancers::chr9:75723800-75724600::chr9-75724050-75724561::chr9-75724050-75724561	1.254333333
enhancers::chr9:75728400-75732200::chr9-75730019-75730161::chr9-75730019-75730161	6.913
enhancers::chr9:75728400-75732200::chr9-75730994-75731356::chr9-75730994-75731356	10.15216667
enhancers::chr9:75732800-75734400::chr9-75733314-75733497::chr9-75733314-75733497	10.71466667
enhancers::chr9:75732800-75734400::chr9-75733876-75734225::chr9-75733876-75734225	3.079
enhancers::chr9:75740200-75741000::chr9-75740659-75740875::chr9-75740659-75740875	1.069
enhancers::chr9:75770000-75778600::chr9-75774011-75774224::chr9-75774011-75774224	2.721
enhancers::chr9:75770000-75778600::chr9-75775298-75775698::chr9-75775298-75775698	7.945
enhancers::chr9:75770000-75778600::chr9-75775815-75776084::chr9-75775815-75776084	0.701
enhancers::chr9:75770000-75778600::chr9-75776237-75776654::chr9-75776237-75776654	2.354
enhancers::chr9:75770000-75778600::chr9-75776839-75777048::chr9-75776839-75777048	4.995
enhancers::chr9:75770000-75778600::chr9-75777850-75778371::chr9-75777850-75778371	1.7936
enhancers::chr9:75770000-75778600::chr9-75778454-75778553::chr9-75778454-75778553	6.49
enhancers::chr9:75879200-75879800::chr9-75879607-75879800::chr9-75879607-75879800	1.57
enhancers::chr9:75885800-75886600::chr9-75886004-75886309::chr9-75886004-75886309	6.553666667
enhancers::chr9:76057200-76057800::chr9-76057200-76057509::chr9-76057200-76057509	2.804666667
enhancers::chr9:7613000-7615400::chr9-7614007-7614270::chr9-7614007-7614270	2.152625
enhancers::chr9:76162800-76163600::chr9-76163128-76163464::chr9-76163128-76163464	18.72428571
enhancers::chr9:7652600-7653400::chr9-7653211-7653400::chr9-7653211-7653400	5.437
enhancers::chr9:76994200-76995200::chr9-76994715-76994918::chr9-76994715-76994918	9.5292
enhancers::chr9:76994200-76995200::chr9-76995026-76995200::chr9-76995026-76995200	16.57
enhancers::chr9:77461800-77463600::chr9-77461800-77462039::chr9-77461800-77462039	4.028
enhancers::chr9:77461800-77463600::chr9-77462897-77463364::chr9-77462897-77463364	1.852888889
enhancers::chr9:77473400-77474400::chr9-77473980-77474366::chr9-77473980-77474366	3.3148
enhancers::chr9:77475600-77477400::chr9-77476788-77477204::chr9-77476788-77477204	4.9695
enhancers::chr9:77535800-77536600::chr9-77535893-77536289::chr9-77535893-77536289	5.061333333
enhancers::chr9:77555400-77556200::chr9-77555592-77555825::chr9-77555592-77555825	3.5395
enhancers::chr9:77557400-77558000::chr9-77557854-77558000::chr9-77557854-77558000	2.7875
enhancers::chr9:77615600-77617200::chr9-77615792-77616058::chr9-77615792-77616058	0.01
enhancers::chr9:77649400-77650000::chr9-77649400-77649462::chr9-77649400-77649462	1.189333333
enhancers::chr9:77653600-77654800::chr9-77653903-77654333::chr9-77653903-77654333	1.276
enhancers::chr9:77653600-77654800::chr9-77654710-77654800::chr9-77654710-77654800	0.481
enhancers::chr9:77684200-77685000::chr9-77684294-77684586::chr9-77684294-77684586	4.00425
enhancers::chr9:77775800-77776800::chr9-77776082-77776295::chr9-77776082-77776295	1.283
enhancers::chr9:77796600-77797200::chr9-77796662-77797097::chr9-77796662-77797097	4.509555556
enhancers::chr9:77812200-77812800::chr9-77812548-77812654::chr9-77812548-77812654	8.113666667
enhancers::chr9:77844200-77847400::chr9-77844838-77845221::chr9-77844838-77845221	5.209666667
enhancers::chr9:77844200-77847400::chr9-77845505-77845718::chr9-77845505-77845718	0.988
enhancers::chr9:77844200-77847400::chr9-77847330-77847400::chr9-77847330-77847400	6.864
enhancers::chr9:78181600-78182400::chr9-78181606-78182316::chr9-78181606-78182316	7.998230769
enhancers::chr9:78207000-78207600::chr9-78207000-78207238::chr9-78207000-78207238	10.6602
enhancers::chr9:78240000-78241000::chr9-78240116-78240396::chr9-78240116-78240396	1.268714286
enhancers::chr9:7844200-7844800::chr9-7844376-7844561::chr9-7844376-7844561	3.815
enhancers::chr9:78526800-78534200::chr9-78528010-78528140::chr9-78528010-78528140	7.1035
enhancers::chr9:78526800-78534200::chr9-78528889-78529456::chr9-78528889-78529456	10.69661111
enhancers::chr9:78526800-78534200::chr9-78530095-78530190::chr9-78530095-78530190	1.665
enhancers::chr9:78526800-78534200::chr9-78533131-78533413::chr9-78533131-78533413	6.567666667
enhancers::chr9:78552800-78553600::chr9-78552800-78553089::chr9-78552800-78553089	4.7965
enhancers::chr9:78568200-78570200::chr9-78568809-78568993::chr9-78568809-78568993	6.74925
enhancers::chr9:78881800-78883000::chr9-78881800-78882527::chr9-78881800-78882527	10.5650625
enhancers::chr9:78883800-78885600::chr9-78884512-78884648::chr9-78884512-78884648	7.5205
enhancers::chr9:78883800-78885600::chr9-78884717-78885165::chr9-78884717-78885165	13.7004
enhancers::chr9:78968200-78969400::chr9-78968214-78968498::chr9-78968214-78968498	3.6355
enhancers::chr9:78968200-78969400::chr9-78968542-78968844::chr9-78968542-78968844	7.631
enhancers::chr9:78973600-78974800::chr9-78973838-78974800::chr9-78973838-78974800	2.9189
enhancers::chr9:78978000-78978600::chr9-78978000-78978481::chr9-78978000-78978481	4.071
enhancers::chr9:79032200-79033400::chr9-79032402-79032597::chr9-79032402-79032597	1.784
enhancers::chr9:79038400-79039400::chr9-79038400-79038533::chr9-79038400-79038533	6.3555
enhancers::chr9:79038400-79039400::chr9-79038668-79039090::chr9-79038668-79039090	4.6665
enhancers::chr9:79046400-79047800::chr9-79046502-79046826::chr9-79046502-79046826	2.6575
enhancers::chr9:79048200-79049000::chr9-79048830-79049000::chr9-79048830-79049000	4.19
enhancers::chr9:79055800-79057000::chr9-79056001-79056099::chr9-79056001-79056099	6.926
enhancers::chr9:79085200-79091200::chr9-79090571-79090982::chr9-79090571-79090982	4.652
enhancers::chr9:79105400-79107400::chr9-79105603-79105900::chr9-79105603-79105900	3.2805
enhancers::chr9:79105400-79107400::chr9-79106044-79106357::chr9-79106044-79106357	14.125
enhancers::chr9:79136200-79137200::chr9-79136200-79136653::chr9-79136200-79136653	2.009285714
enhancers::chr9:79136200-79137200::chr9-79136928-79137167::chr9-79136928-79137167	5.2565
enhancers::chr9:79152000-79154200::chr9-79153238-79153567::chr9-79153238-79153567	2.2568
enhancers::chr9:79166400-79167400::chr9-79167080-79167400::chr9-79167080-79167400	2.587333333
enhancers::chr9:7922000-7922600::chr9-7922256-7922600::chr9-7922256-7922600	12.475
enhancers::chr9:7949800-7950400::chr9-7950100-7950359::chr9-7950100-7950359	3.5672
enhancers::chr9:7973200-7978600::chr9-7977677-7977808::chr9-7977677-7977808	3.2535
enhancers::chr9:79921600-79922400::chr9-79922201-79922365::chr9-79922201-79922365	2.033
enhancers::chr9:80292600-80293200::chr9-80292932-80293200::chr9-80292932-80293200	6.411
enhancers::chr9:80321800-80323600::chr9-80321800-80321970::chr9-80321800-80321970	0.9
enhancers::chr9:80678400-80679600::chr9-80679052-80679402::chr9-80679052-80679402	10.3396
enhancers::chr9:80687800-80688400::chr9-80687800-80688018::chr9-80687800-80688018	3.6175
enhancers::chr9:80711600-80713800::chr9-80712413-80712800::chr9-80712413-80712800	7.150833333
enhancers::chr9:80745000-80749000::chr9-80748752-80748940::chr9-80748752-80748940	3.5415
enhancers::chr9:80764600-80765800::chr9-80765619-80765800::chr9-80765619-80765800	3.807666667
enhancers::chr9:80802600-80804200::chr9-80802816-80802954::chr9-80802816-80802954	5.299666667
enhancers::chr9:80802600-80804200::chr9-80803015-80803304::chr9-80803015-80803304	1.571666667
enhancers::chr9:80802600-80804200::chr9-80803981-80804200::chr9-80803981-80804200	11.37333333
enhancers::chr9:80825800-80830800::chr9-80825800-80826321::chr9-80825800-80826321	2.705428571
enhancers::chr9:80868400-80869000::chr9-80868400-80868558::chr9-80868400-80868558	1.285
enhancers::chr9:80923000-80931800::chr9-80924166-80924280::chr9-80924166-80924280	0.239
enhancers::chr9:80933400-80934600::chr9-80934119-80934459::chr9-80934119-80934459	5.477
enhancers::chr9:80969400-80970200::chr9-80969473-80969883::chr9-80969473-80969883	3.5795
enhancers::chr9:80972200-80974400::chr9-80972548-80972809::chr9-80972548-80972809	2.491
enhancers::chr9:80997400-80999200::chr9-80998007-80998440::chr9-80998007-80998440	3.304
enhancers::chr9:81077200-81077800::chr9-81077535-81077800::chr9-81077535-81077800	2.106333333
enhancers::chr9:81154000-81155400::chr9-81154806-81155192::chr9-81154806-81155192	8.8128
enhancers::chr9:81174000-81175200::chr9-81174354-81174836::chr9-81174354-81174836	3.193
enhancers::chr9:81180800-81182800::chr9-81181367-81182800::chr9-81181367-81182800	4.182709677
enhancers::chr9:81187800-81190400::chr9-81188279-81188480::chr9-81188279-81188480	3.518
enhancers::chr9:81234000-81236200::chr9-81235319-81235561::chr9-81235319-81235561	6.209666667
enhancers::chr9:81234000-81236200::chr9-81235733-81236072::chr9-81235733-81236072	8.0655
enhancers::chr9:81255600-81256400::chr9-81255777-81256071::chr9-81255777-81256071	3.649333333
enhancers::chr9:81283000-81283800::chr9-81283000-81283791::chr9-81283000-81283791	7.9705
enhancers::chr9:81327400-81329200::chr9-81327407-81327606::chr9-81327407-81327606	4.008142857
enhancers::chr9:81327400-81329200::chr9-81328784-81329200::chr9-81328784-81329200	11.97228571
enhancers::chr9:81390000-81390600::chr9-81390192-81390520::chr9-81390192-81390520	10.36833333
enhancers::chr9:81392000-81395600::chr9-81392713-81392940::chr9-81392713-81392940	6.039
enhancers::chr9:81392000-81395600::chr9-81393725-81394308::chr9-81393725-81394308	6.958222222
enhancers::chr9:81392000-81395600::chr9-81394947-81395122::chr9-81394947-81395122	17.35
enhancers::chr9:81401000-81403400::chr9-81401000-81401183::chr9-81401000-81401183	12.246
enhancers::chr9:81401000-81403400::chr9-81401788-81402002::chr9-81401788-81402002	3.0972
enhancers::chr9:81401000-81403400::chr9-81403105-81403317::chr9-81403105-81403317	2.310833333
enhancers::chr9:81425800-81427000::chr9-81426593-81426880::chr9-81426593-81426880	9.2045
enhancers::chr9:81480800-81482600::chr9-81480800-81481031::chr9-81480800-81481031	14.478
enhancers::chr9:81480800-81482600::chr9-81481287-81482044::chr9-81481287-81482044	3.064714286
enhancers::chr9:81480800-81482600::chr9-81482131-81482588::chr9-81482131-81482588	2.9435625
enhancers::chr9:81486000-81487200::chr9-81486369-81487200::chr9-81486369-81487200	3.200428571
enhancers::chr9:81547600-81548600::chr9-81547823-81548150::chr9-81547823-81548150	4.424833333
enhancers::chr9:81554800-81555800::chr9-81554800-81554914::chr9-81554800-81554914	5.159
enhancers::chr9:81554800-81555800::chr9-81555087-81555390::chr9-81555087-81555390	12.196875
enhancers::chr9:81585000-81588000::chr9-81585403-81585574::chr9-81585403-81585574	0.7595
enhancers::chr9:81585000-81588000::chr9-81586583-81586671::chr9-81586583-81586671	14.41825
enhancers::chr9:81585000-81588000::chr9-81587406-81587877::chr9-81587406-81587877	17.868375
enhancers::chr9:81599200-81600600::chr9-81599200-81599340::chr9-81599200-81599340	0.7965
enhancers::chr9:81599200-81600600::chr9-81600113-81600292::chr9-81600113-81600292	14.22333333
enhancers::chr9:81601400-81602000::chr9-81601400-81602000::chr9-81601400-81602000	2.990117647
enhancers::chr9:81626200-81627600::chr9-81626360-81626954::chr9-81626360-81626954	4.81
enhancers::chr9:81626200-81627600::chr9-81627520-81627600::chr9-81627520-81627600	6.18475
enhancers::chr9:81628000-81630600::chr9-81628619-81629042::chr9-81628619-81629042	3.627866667
enhancers::chr9:81628000-81630600::chr9-81629967-81630522::chr9-81629967-81630522	4.701083333
enhancers::chr9:81637000-81639200::chr9-81637877-81638506::chr9-81637877-81638506	3.2240625
enhancers::chr9:81637000-81639200::chr9-81638747-81638829::chr9-81638747-81638829	6.1238
enhancers::chr9:81637000-81639200::chr9-81638993-81639200::chr9-81638993-81639200	8.957333333
enhancers::chr9:81742200-81742800::chr9-81742432-81742800::chr9-81742432-81742800	7.610166667
enhancers::chr9:81749200-81750200::chr9-81749616-81749878::chr9-81749616-81749878	11.12
enhancers::chr9:81780200-81781600::chr9-81780946-81781337::chr9-81780946-81781337	10.74633333
enhancers::chr9:81835200-81837600::chr9-81835268-81835515::chr9-81835268-81835515	3.596166667
enhancers::chr9:81835200-81837600::chr9-81835628-81836483::chr9-81835628-81836483	3.180869565
enhancers::chr9:81835200-81837600::chr9-81837434-81837600::chr9-81837434-81837600	3.98
enhancers::chr9:81839000-81840400::chr9-81839593-81840281::chr9-81839593-81840281	3.283642857
enhancers::chr9:81967000-81968000::chr9-81967317-81967694::chr9-81967317-81967694	3.40375
enhancers::chr9:81997400-81999400::chr9-81997400-81997697::chr9-81997400-81997697	9.932571429
enhancers::chr9:82001600-82002200::chr9-82002095-82002200::chr9-82002095-82002200	13.32666667
enhancers::chr9:82005200-82006000::chr9-82005236-82005577::chr9-82005236-82005577	2.7876
enhancers::chr9:82010000-82011800::chr9-82010568-82011360::chr9-82010568-82011360	15.80433333
enhancers::chr9:82092600-82094000::chr9-82093715-82093967::chr9-82093715-82093967	9.6986
enhancers::chr9:8224000-8224600::chr9-8224000-8224600::chr9-8224000-8224600	7.1311
enhancers::chr9:82252800-82256400::chr9-82256057-82256393::chr9-82256057-82256393	4.609
enhancers::chr9:82269000-82270600::chr9-82270319-82270600::chr9-82270319-82270600	4.503
enhancers::chr9:82560600-82561200::chr9-82560600-82560653::chr9-82560600-82560653	1.515
enhancers::chr9:82655400-82656000::chr9-82655400-82655891::chr9-82655400-82655891	11.87966667
enhancers::chr9:83024600-83025600::chr9-83024955-83025425::chr9-83024955-83025425	14.537
enhancers::chr9:84267600-84273600::chr9-84268214-84268518::chr9-84268214-84268518	3.51475
enhancers::chr9:84314000-84314800::chr9-84314144-84314343::chr9-84314144-84314343	12.98
enhancers::chr9:84369000-84369800::chr9-84369264-84369371::chr9-84369264-84369371	2.212333333
enhancers::chr9:84386200-84387600::chr9-84386566-84386834::chr9-84386566-84386834	1.68075
enhancers::chr9:84386200-84387600::chr9-84386959-84387409::chr9-84386959-84387409	2.714375
enhancers::chr9:84402200-84405000::chr9-84404610-84405000::chr9-84404610-84405000	17.18666667
enhancers::chr9:85497000-85498600::chr9-85497112-85497391::chr9-85497112-85497391	2.773
enhancers::chr9:85497000-85498600::chr9-85497692-85498044::chr9-85497692-85498044	8.076857143
enhancers::chr9:85497000-85498600::chr9-85498302-85498600::chr9-85498302-85498600	5.19525
enhancers::chr9:85538000-85539600::chr9-85539481-85539600::chr9-85539481-85539600	4.282
enhancers::chr9:85641800-85643000::chr9-85642083-85642926::chr9-85642083-85642926	2.402
enhancers::chr9:85781400-85782200::chr9-85781400-85781777::chr9-85781400-85781777	3.185571429
enhancers::chr9:85781400-85782200::chr9-85781991-85782200::chr9-85781991-85782200	2.3625
enhancers::chr9:85849600-85851400::chr9-85849600-85849766::chr9-85849600-85849766	2.2802
enhancers::chr9:85849600-85851400::chr9-85850530-85850795::chr9-85850530-85850795	2.780571429
enhancers::chr9:85942000-85943000::chr9-85942234-85942613::chr9-85942234-85942613	2.818
enhancers::chr9:85942000-85943000::chr9-85942747-85943000::chr9-85942747-85943000	3.7346
enhancers::chr9:85957800-85958800::chr9-85957800-85957905::chr9-85957800-85957905	6.642
enhancers::chr9:85999000-86000000::chr9-85999152-85999581::chr9-85999152-85999581	12.3985
enhancers::chr9:86035000-86035600::chr9-86035000-86035453::chr9-86035000-86035453	9.58075
enhancers::chr9:86081000-86082600::chr9-86081226-86082081::chr9-86081226-86082081	2.877083333
enhancers::chr9:86086400-86090000::chr9-86087102-86087509::chr9-86087102-86087509	3.012
enhancers::chr9:86086400-86090000::chr9-86089641-86089846::chr9-86089641-86089846	1.224
enhancers::chr9:86092200-86093000::chr9-86092580-86092856::chr9-86092580-86092856	3.299
enhancers::chr9:86106400-86107800::chr9-86106957-86107105::chr9-86106957-86107105	5.252666667
enhancers::chr9:86124200-86125200::chr9-86124387-86124668::chr9-86124387-86124668	7.67475
